category,Activity,Body,Heart,Heart,Heart,Heart,Heart + Lungs,Metabolism,Recovery,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Length,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Quality,Sleep Vitals
name,Strain Score,Skin Temperature,Avg Heart Rate,Heart Rate Variability,Max Heart Rate,Resting Heart Rate,Blood Oxygenation,Total Calories Burned,Recovery Score,Deep Sleep,Deep Sleep Percent,Light Sleep,Light Sleep Percent,Nap Count,Nap Sleep,REM Sleep,REM Sleep Percent,Sleep End Time,Sleep Start Time,Time Awake,Time in Bed,Total Sleep,Sleep Consistency,Sleep Cycles,Sleep Disturbances,Sleep Disturbances / Hour,Sleep Disturbances Duration,Sleep Onset Latency,Sleep Score,Time Asleep Percent,Time Awake Percent,Sleep Respiratory Rate
units,,Fahrenheit,Beats / min,Milliseconds,Beats / min,Beats / min,%,Calories,%,Hours,%,Hours,%,Naps,Hours,Hours,%,24-hour time,24-hour time,Hours,Hours,Hours,%,Cycles,Disturbances,Disturbances,Minutes,Minutes,%,%,%,Breaths / min
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25,8.909837532352492,91.76,64.0,117.2796,196.0,53.0,95.03333,2018.1415623506214,53.0,1.0310511111111111,15.694623707745043,3.3466266666666664,50.94223327787887,,,2.191776388888889,33.36314301437609,7.416666666666667,-0.14999999999999858,0.9513591666666666,7.512128333333334,6.5694541666666675,61.0,4.0,6.0,0.7987083997721907,14.387550000000001,0.0,100.0,87.35031539142042,12.649684608579568,17.402344
2022-05-26,9.075681181187147,92.3,71.0,119.14824,161.0,57.0,95.875,2031.1157926774617,43.0,1.2666125000000001,17.554227365762358,4.143695,57.428269628140136,,,1.8051197222222222,25.017503006097506,8.1,0.4166666666666667,0.4280875,7.63551,7.215427222222222,57.0,3.0,5.0,0.6548351059719651,10.0777,0.0,90.0,94.39933701239028,5.600662987609721,18.984375
2022-05-27,9.183387496339979,89.6,67.0,131.7738,157.0,56.0,98.0,2110.932505153561,67.0,1.4888219444444446,18.03428431223972,4.434277222222222,53.7129483100712,1.0,0.9091175,2.332409722222222,28.252767377689082,8.05,-0.6833333333333336,0.45909944444444445,8.70577861111111,8.255508888888889,67.0,7.0,11.0,1.2635285700880097,23.02375,0.0,98.0,94.73184075653302,5.268159243466989,19.394531
2022-05-28,13.545589358961323,92.48,66.0,155.85220999999999,192.0,51.0,96.708336,2656.0441376374283,96.0,1.2406825,14.632633015403709,4.406296666666666,51.96794673925842,1.0,1.377818611111111,2.831894722222222,33.39942024533787,8.083333333333334,-1.1666666666666679,0.7583138888888888,9.226493055555554,8.47887388888889,69.0,5.0,19.0,2.0592873029432903,38.82093333333333,0.0,100.0,91.79064118721078,8.209358812789223,18.398438
2022-05-29,4.316042392874639,92.545997,69.0,125.26051999999999,116.0,56.0,92.1875,1674.4466457038718,63.0,1.4901602777777778,21.23459643030361,2.457554444444445,35.01984156435752,,,3.069891111111111,43.745562005338876,10.25,2.55,0.6770283333333335,7.685443055555556,7.0176058333333335,32.0,6.0,10.0,1.3011611598333719,20.1558,0.0,100.0,91.20129276234813,8.798707237651866,17.773438
2022-05-30,14.840744803707858,91.896863,72.0,136.38401,185.0,53.0,97.09091,2406.7602212296842,82.0,1.7944280555555556,20.968526927404998,3.199286388888889,37.384793771031205,,,3.5640066666666668,41.6466793015638,9.8,0.75,0.46606305555555555,9.014740833333333,8.55772111111111,57.0,9.0,8.0,0.8874353847665616,19.6271,1.4259333333333333,100.0,94.83517062301684,5.164829376983166,17.285156
2022-05-31,14.225549974577824,90.86,75.0,116.78054,191.0,60.0,95.333336,2485.3566973888624,50.0,1.8406944444444444,20.23689798664166,3.656279722222222,40.19774165807824,,,3.59876,39.5653603552801,9.05,-0.466666666666665,0.39573722222222224,9.481512222222223,9.095734166666666,65.0,6.0,11.0,1.1601524885681036,23.5363,0.0,100.0,95.83060195824339,4.16939804175661,18.36914
2022-06-01,14.582491767627948,94.28,70.0,132.02432,197.0,57.0,96.90909,2569.2073318744024,72.0,1.024365,13.70423811905001,4.183792777777778,55.97193624091838,1.0,0.8112141666666667,2.2666466666666665,30.32382564003161,8.216666666666667,0.45,0.30588916666666666,7.771169166666667,7.474804444444444,73.0,5.0,7.0,0.9007653610251481,15.813483333333332,2.3872333333333335,89.0,96.0686131345688,3.931386865431199,18.493652
2022-06-02,4.576006832752744,91.03999999999999,67.0,132.28242,127.0,57.0,95.666664,1754.357886815846,70.0,1.5864066666666667,21.069602176722658,3.4493033333333334,45.81136132822819,,,2.493652222222222,33.11903649504916,9.533333333333333,1.4,0.5895719444444444,8.110035555555557,7.529362222222223,66.0,7.0,11.0,1.3563442385236837,24.000816666666665,0.0,93.0,92.7383085964041,7.261691403595909,18.300781
2022-06-03,17.762178263355725,92.84,72.0,156.87609999999998,200.0,52.0,93.7619,2589.8346472424714,96.0,1.2599330555555557,17.436400751142855,4.0383575,55.88742944388804,,,1.9275875,26.676169804969106,8.283333333333333,0.5666666666666667,0.45777305555555553,7.675036944444445,7.2258780555555555,79.0,4.0,5.0,0.6514626621594619,10.029733333333333,0.0,88.0,94.04224568586173,5.957754314138273,17.167969
2022-06-04,10.626598166353608,92.954003,71.0,109.76988999999999,153.0,59.0,93.92308,2445.792612108628,47.0,1.4738286111111114,15.064577323652767,4.37177388888889,44.68560678913823,,,3.9378024999999997,40.249815887209,9.75,-0.6333333333333329,0.615238888888889,10.390757222222224,9.783405,70.0,10.0,13.0,1.2511118989670469,26.035233333333334,2.4192833333333335,100.0,94.08346996528766,5.916530034712326,17.871094
2022-06-05,10.451686783337179,91.5650006,68.0,138.02,180.0,55.0,97.0,1945.378436641073,79.0,1.8810783333333334,22.687733883387573,4.5060225,54.34725260558356,,,1.9040680555555556,22.96501351102887,10.383333333333333,1.5,0.6010844444444444,8.881504444444444,8.291168888888889,69.0,8.0,15.0,1.6889030562139495,35.777100000000004,0.0,100.0,93.24035852429856,6.759641475701447,17.929688
2022-06-06,19.16214880973989,90.85400059999999,77.0,132.92329,188.0,56.0,97.0,2993.0307887936183,69.0,1.8604916666666669,22.24572270774085,4.398521944444444,52.59271043945779,,,2.1043544444444446,25.16156685280136,8.666666666666666,-0.41666666666666785,0.7438741666666666,9.096993888888887,8.363368055555556,72.0,8.0,13.0,1.4290435014888008,28.438883333333333,0.0,100.0,91.83205905239274,8.167940947607265,18.911133
2022-06-07,12.556531021136689,92.66,67.0,131.1521,190.0,60.0,96.1,2326.9649819251913,67.0,0.7524313888888889,6.698131550391394,8.707168333333334,77.51106584507626,,,1.7738522222222222,15.790802604532342,11.116666666666667,-1.5,1.398686388888889,12.618578611111111,11.233451944444447,62.0,8.0,21.0,1.6642127966385014,45.966766666666665,0.0,100.0,88.92755642805086,11.072443571949133,18.07129
2022-06-08,14.826357533624481,90.775994,68.0,155.1045,178.0,51.0,96.9,2366.2009011263144,95.0,1.0877302777777778,14.308769469920618,5.443496666666666,71.60758554293682,,,1.0706166666666665,14.083644987142558,9.383333333333333,1.25,0.5414647222222222,8.132995555555556,7.601843611111111,63.0,4.0,12.0,1.475471112461501,24.51375,0.0,92.0,93.35080166367,6.64919833633,18.076172
2022-06-09,4.0029196415714985,91.76,64.0,147.48383,115.0,55.0,93.96429,1964.5279543349664,88.0,1.0521791666666667,10.942339513032676,6.615560555555556,68.7997937625477,,,1.9479294444444446,20.257866724419625,10.416666666666666,0.18333333333333332,0.6355850000000001,10.239340555555554,9.615669166666667,74.0,10.0,15.0,1.4649380903598772,33.03723333333333,0.0,100.0,93.79992935823707,6.200070641762938,18.574219
2022-06-10,14.274367232586364,89.91799879999999,69.0,181.34488000000002,173.0,48.0,94.5,2188.654182973829,95.0,0.9115280555555556,13.69907064681427,4.095577222222222,61.55115178820304,,,1.6468355555555556,24.74977756498269,10.016666666666667,2.4833333333333334,0.8478791666666666,7.492916388888888,6.653940833333334,65.0,5.0,5.0,0.6672969162467114,9.629083333333334,0.0,84.0,88.69768713903204,11.30231286096796,17.636719
2022-06-11,12.202324093217328,91.76,68.0,149.46587,164.0,54.0,96.8,2779.165468525932,84.0,1.3861416666666666,15.013069205413974,5.065666111111112,54.865384777384264,,,2.781092222222222,30.121546017201773,9.616666666666667,-0.8166666666666664,1.2174141666666667,10.438018055555554,9.2329,70.0,8.0,15.0,1.4370544216501295,32.0918,0.0,100.0,88.35045389783737,11.649546102162638,18.164062
2022-06-12,15.510596667072726,91.94,70.0,177.7115,186.0,51.0,92.6,2365.0516196373087,92.0,0.3460022222222222,5.737128011978619,4.6594975,77.26000560720519,,,1.0254311111111112,17.002866380816194,11.6,5.05,0.5246138888888888,6.548428333333334,6.030930833333333,40.0,3.0,8.0,1.2216671837542696,17.7842,0.0,73.0,91.99740202960504,8.00259797039495,17.636719
2022-06-13,6.09936461459891,91.4,64.0,164.70635000000001,151.0,54.0,95.25,1787.2964483374162,71.0,0.8529708333333335,15.21080977297729,3.3265675000000003,59.32182375067765,1.0,2.008608888888889,1.4281238888888887,25.467366476345067,9.166666666666666,3.15,0.34626999999999997,5.948143611111111,5.607662222222221,56.0,6.0,9.0,1.5130771192524728,20.604316666666666,0.0,58.0,94.18417968031957,5.81582031968042,18.222656
2022-06-14,4.9854227645826645,92.11999999999999,64.0,174.17965999999998,138.0,51.0,96.75,1853.0616541437619,92.0,1.653262222222222,19.542999222219535,4.344517222222223,51.35597702140914,,,2.4618341666666668,29.101023756371326,10.633333333333333,1.3333333333333333,0.8628602777777777,9.311947222222223,8.459613611111111,42.0,8.0,12.0,1.2886670976144445,26.868716666666668,0.0,100.0,90.74429933446969,9.255700665530304,18.28125
2022-06-15,19.115044742213087,92.566994,74.0,131.29328,191.0,55.0,91.42857,3119.450352160014,44.0,1.097893888888889,16.27876479318394,3.0717577777777776,45.54576983453677,,,2.57468,38.17546537227929,8.733333333333333,1.3,0.6772877777777777,7.413614444444445,6.744331666666667,61.0,2.0,9.0,1.2139827431603687,19.210083333333333,9.148433333333333,85.0,90.8741241335842,9.125875866415797,18.75
2022-06-16,8.19247608698533,92.3,69.0,128.13787,174.0,57.0,90.75,2140.0580615887907,45.0,1.0888033333333333,13.798713682812982,4.196923888888889,53.1888076738705,,,2.6048875,33.01247864331652,10.483333333333333,1.6333333333333333,0.9371766666666665,8.818737777777777,7.890614722222223,68.0,9.0,14.0,1.587528777108944,27.349266666666665,0.0,82.0,89.38379232832523,10.616207671674767,17.34375
2022-06-17,7.909894154915345,91.4,70.0,107.395194,141.0,59.0,,2077.8862276679015,22.0,0.9184680555555556,23.407256898446875,1.6016147222222223,40.81732296363197,1.0,1.0016141666666667,1.4037775000000001,35.77542013792115,7.033333333333333,2.8166666666666664,0.2895794444444445,4.209240277777778,3.923860277777778,68.0,2.0,7.0,1.6630079392131003,17.239433333333334,0.0,45.0,93.12724368840107,6.872756311598936,18.046875
2022-06-18,15.105183078757811,92.3,70.0,116.42725,186.0,58.0,96.25,2467.0974994024855,40.0,0.8540388888888889,13.585719383093963,3.151431666666667,50.13175258802488,,,2.2808280555555553,36.28252802888115,9.683333333333334,3.0166666666666666,0.3377102777777778,6.616788611111111,6.2862986111111105,69.0,1.0,9.0,1.3601764434316261,17.67215,2.4032833333333334,69.0,94.90172366247495,5.098276337525044,18.339844
2022-06-19,4.938720655624833,92.3,67.0,129.10993000000002,128.0,56.0,93.15,1773.826351129302,57.0,1.2056616666666666,19.00137975525137,1.6104797222222222,25.381363309559912,,,3.528985555555556,55.61725693518872,8.716666666666667,2.25,0.1446563888888889,6.481934444444445,6.345126944444444,74.0,3.0,4.0,0.6170997306873925,8.603683333333333,0.0,65.0,97.77101358460007,2.228986415399932,17.753906
2022-06-20,11.83016290908232,91.08200120000001,67.0,132.18986999999998,173.0,60.0,93.5,2341.6138862332696,65.0,1.970923611111111,19.96856509255632,4.531438611111112,45.910620969162494,,,3.3677691666666667,34.12081393828119,12.0,1.2166666666666668,0.8283722222222222,10.686900833333334,9.870131388888888,56.0,10.0,15.0,1.4035874603808198,32.0117,2.8678833333333333,100.0,92.2571206933846,7.7428793066153885,18.554688
2022-06-21,5.281719906929315,91.22,64.0,157.25154,151.0,52.0,96.25,1560.2775267387667,87.0,1.232927222222222,16.099875612885477,4.738915833333334,61.88196195318384,,,1.6861491666666666,22.01816243393068,11.283333333333333,2.85,0.7968211111111111,8.444080277777777,7.657992222222222,67.0,7.0,12.0,1.4211139171166232,23.888966666666665,0.0,93.0,90.57553278001276,9.424467219987246,18.398438
2022-06-22,5.281810837839504,93.02,66.0,113.83376000000001,147.0,59.0,94.36364,2179.9454114633127,29.0,0.8623266666666667,15.499573788382449,3.227106944444444,58.00444789880643,1.0,2.0856130555555557,1.4741172222222223,26.49597831281112,5.783333333333333,-1.1833333333333336,1.342016111111111,6.8968880555555545,5.563550833333333,48.0,5.0,15.0,2.1748939346517675,33.917833333333334,2.8679,67.0,80.56617042586535,19.433829574134652,19.277344
2022-06-23,4.8651287142407,92.4553814,66.0,115.92412,145.0,59.0,93.8,1807.0851429926504,46.0,1.3136766666666666,18.292467689335677,2.8038344444444445,39.04237038128087,,,3.0640058333333333,42.66516192938346,10.45,2.9166666666666665,0.34679861111111104,7.51962611111111,7.181516944444444,34.0,6.0,9.0,1.1968680180390174,18.21675,2.4032666666666667,100.0,95.39341027150238,4.6065897284976245,18.398438
2022-06-24,5.094122519072978,92.48,64.0,163.14574000000002,142.0,50.0,91.0,1691.0515925624402,91.0,1.3385427777777779,18.76811109045566,3.653849166666667,51.231718706530316,,,2.139613888888889,30.000170203014026,11.733333333333333,2.35,2.2609622222222225,9.382160555555554,7.132005833333334,51.0,5.0,14.0,1.4921936069096617,33.533750000000005,0.0,90.0,75.929203539823,24.07079646017699,17.8125
2022-06-25,7.417695293585497,90.4700012,69.0,66.94187,163.0,66.0,93.5,1847.4499208293498,16.0,2.9378036111111117,30.712296870767968,2.2284122222222225,23.29619905853815,,,4.399345555555556,45.991504070693885,10.283333333333333,-0.11666666666666714,0.8323836111111113,10.384614444444445,9.565561388888888,49.0,7.0,12.0,1.1555556601737633,23.600633333333334,0.0,100.0,91.99472962098653,8.00527037901346,18.925781
2022-06-26,4.17925207694048,92.11999999999999,59.0,174.74164,120.0,50.0,95.375,2073.275097469527,96.0,1.5131474999999999,14.58424730339008,5.889236388888889,56.762529709548815,,,2.9728344444444446,28.6532229870611,9.766666666666667,-1.9499999999999993,1.296301388888889,11.65675861111111,10.375218333333333,51.0,11.0,15.0,1.286807121981761,29.704666666666665,1.9066,100.0,88.89346529209242,11.106534707907576,18.237305
2022-06-27,14.06876399412354,92.66,63.0,153.03372000000002,190.0,51.0,97.21429,2219.7069565607076,80.0,1.5695736111111112,19.030672157198065,3.914571666666667,47.46316419747457,,,2.7634541666666665,33.50616364532737,11.483333333333333,1.5166666666666666,1.698442777777778,9.934906388888889,8.247599444444445,61.0,7.0,23.0,2.3150696241811595,50.75713333333333,0.0,100.0,82.92343084988133,17.076569150118672,17.90039
2022-06-28,4.210515725297995,93.74,67.0,128.22403,126.0,57.0,95.931816,1872.769591001434,53.0,1.9297613888888887,18.396287769616528,5.205258888888889,49.621388937877576,,,3.3549297222222223,31.982323292505892,11.55,0.35,0.6674055555555556,11.144058055555554,10.48995,74.0,11.0,10.0,0.897339187408018,17.64016666666667,0.0,100.0,94.0182460598987,5.9817539401012985,17.519531
2022-06-29,4.768612567941405,93.074,63.0,111.57947999999999,150.0,56.0,95.0,1941.5939068475143,48.0,1.7005983333333334,20.263183066733436,4.662470833333333,55.55485865610351,,,2.029483611111111,24.181958277163055,10.066666666666666,1.0166666666666666,0.6658125,9.046241944444445,8.392552777777777,77.0,8.0,8.0,0.884345129074624,16.695383333333332,0.0,100.0,92.64974993188463,7.350250068115368,17.929688
2022-06-30,7.081028276196337,91.94,69.0,152.28777,160.0,48.0,96.333336,1861.6357515236614,73.0,1.5321455555555556,29.93893205264718,2.687273055555556,52.510732498920255,1.0,1.2430786111111112,0.8981505555555557,17.550335448432573,7.75,2.25,0.3208722222222223,5.431168333333333,5.117569166666667,69.0,3.0,5.0,0.9206122316837293,9.052533333333335,0.0,65.0,94.09992313463584,5.900076865364152,17.8125
2022-07-01,7.457161406504166,91.058,70.0,116.98157,140.0,57.0,86.5,2091.3097607701957,42.0,1.3636888888888887,20.14301173984624,3.376856111111111,49.87945039671346,,,2.029489722222222,29.9775378634403,9.383333333333333,1.0166666666666666,1.6043369444444444,8.363163055555555,6.770034722222222,52.0,6.0,13.0,1.554435793448299,25.74726666666667,0.0,84.0,80.84230067277353,19.157699327226474,18.046875
2022-07-02,4.291868157430876,91.76,65.0,143.45981,120.0,52.0,93.333336,1848.8287551909057,70.0,1.540163333333333,21.453259295968174,2.9038655555555555,40.44855462773256,,,2.7351288888888887,38.098186076299264,9.566666666666666,1.9833333333333334,0.40108166666666667,7.570095555555556,7.179157777777778,67.0,4.0,10.0,1.3209872882861011,21.46916666666667,2.3872333333333335,83.0,94.70885227826649,5.291147721733505,17.1875
2022-07-03,14.701270262015447,93.2,77.0,121.2336,184.0,55.0,93.833336,2494.898954723351,46.0,1.0107341666666667,15.324780124265459,3.1608211111111113,47.92445940524838,,,2.423868333333333,36.75076047048616,9.8,2.3833333333333333,0.8163333333333334,7.402119166666667,6.595423611111112,75.0,4.0,9.0,1.2158680233802415,20.524116666666664,9.116383333333333,77.0,88.98596730232467,11.014032697675335,18.427734
2022-07-04,10.338073647461867,91.4,73.0,126.24149000000001,158.0,57.0,92.6,2261.090659730521,50.0,1.4759980555555556,26.844442625712873,2.514254166666667,45.72753430771877,,,1.5080852777777778,27.42802306656835,7.566666666666666,1.75,0.28878027777777776,5.779379166666667,5.4983375,81.0,1.0,8.0,1.384231726158591,17.175383333333333,0.0,59.0,95.00994642122753,4.990053578772469,17.324219
2022-07-05,,93.56,,137.26131999999998,,51.0,95.4,,55.0,1.1069916666666666,21.005600903228665,1.9813597222222223,37.59707757878214,,,2.1816319444444447,41.3973215179892,6.666666666666667,0.9666666666666667,0.3850416666666667,5.647458888888889,5.269983333333332,71.0,2.0,8.0,1.4165663101575872,16.213983333333335,1.9066,54.0,93.19115889555455,6.808841104445457,16.948242
2022-10-11,8.265382154082275,,83.0,,178.0,,,739.9115188627808,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-12,5.806297612085867,92.11999999999999,66.0,166.13121,136.0,50.0,97.1,1912.339861488707,98.0,1.4439063888888888,15.9437622043987,4.909300555555556,54.20899945455081,,,2.703039444444444,29.847238341050485,9.033333333333333,-1.283333333333335,1.27571,10.318121111111111,9.056246388888889,,9.0,13.0,1.2599193070142292,30.072866666666666,0.0,100.0,87.65277405378991,12.34722594621009,17.636719
2022-10-13,15.133715322064232,93.2,67.0,167.36424,186.0,49.0,93.8,2673.015178731477,98.0,1.4439108333333333,19.028239154315614,3.4971775,46.086730772335265,,,2.6471641666666668,34.88503007334912,8.533333333333333,-0.9833333333333343,1.941242222222222,9.516739444444445,7.588252499999999,,8.0,16.0,1.68124808852892,36.27355,0.0,96.0,79.62911698040654,20.370883019593467,17.373047
2022-10-14,8.821784761042789,92.84,65.0,163.32313000000002,148.0,50.0,96.5,2180.5615981267924,90.0,0.7620613888888889,13.47583301196218,4.219137777777778,74.60868241952667,1.0,2.2308616666666667,0.6738233333333333,11.915484568511147,7.166666666666667,0.9333333333333333,0.5936022222222221,6.240268888888889,5.655022499999999,,3.0,4.0,0.6409980196722292,6.665066666666666,0.0,65.0,90.50027408253256,9.499725917467439,18.14209
2022-10-15,7.99978921621373,92.11999999999999,64.0,171.84304,150.0,47.0,92.2,1917.5253990275453,97.0,1.3717122222222222,21.00824752662477,3.537580277777778,54.17926655232627,,,1.6201061111111108,24.812485921048967,9.45,2.35,0.5855888888888888,7.105468888888889,6.529398611111111,39.0,7.0,13.0,1.829576654726985,28.63125,0.0,91.0,91.76964275919123,8.23035724080877,18.574219
2022-10-16,16.253932932059364,92.714,68.0,169.58593,191.0,46.0,95.44444,2553.495272167782,97.0,1.4519241666666667,18.894162403070276,3.954422777777778,51.45964774817804,,,2.278165,29.646189848751693,9.1,0.65,0.7299811111111111,8.403234166666667,7.684511944444444,64.0,8.0,13.0,1.547023412910168,29.112199999999998,0.0,91.0,91.32471669663865,8.675283303361345,18.046875
2022-10-17,17.76287476212472,91.76,73.0,163.66215,178.0,49.0,95.666664,3288.292500074689,71.0,1.1791930555555556,16.119045887751298,3.8504202777777783,52.63353685151008,,,2.2859130555555556,31.247417260738626,8.383333333333333,0.016666666666666666,1.0347930555555556,8.339140277777778,7.315526388888888,70.0,7.0,19.0,2.278412326343926,41.03198333333333,0.0,81.0,87.60774288408794,12.392257115912066,17.988281
